channel=0
6885885,70
6885897,58
6886152,68
6886154,80
6886160,56
6886392,67
6886399,79
6886401,55
6886631,87
6886633,63
6886636,75
6886860,86
6886864,74
6886879,50
6887100,84
6887103,72
6887106,48
6887108,60
6887313,70
6887316,82
6887322,58
6887526,90
6887528,66
6887531,78
6887538,54
6887730,63
6887739,51
6887741,87
6887745,75
6887937,86
6887942,50
6887945,74
6887948,62
6888116,48
6888118,84
6888123,72
6888125,60
6888317,92
6888319,80
6888324,68
6888338,56
6888512,55
6888516,67
6888520,91
6888523,79
6888683,90
6888688,78
6888690,54
6888697,66
6888867,87
6888868,63
6888870,75
6888872,51
6889046,94
6889047,82
6889054,70
6889065,58
6889228,68
6889230,92
6889234,80
6889249,56
6889388,67
6889391,91
6889395,79
6889397,55
6889551,66
6889556,90
6889557,78
6889560,54
6889745,96
6889751,72
6889755,84
6889758,60
6889942,70
6889946,94
6889952,58
6889954,82
6890173,92
6890181,80
6890183,56
6890186,68
6890443,91
6890451,67
6890453,55
6890455,79
6890737,90
6890743,78
6890744,66
6890747,54
6891050,87
6891053,75
6891055,63
6891059,51
6891461,62
6891463,86
6891465,50
6891467,74
6892061,43
6892067,31
6892069,91
6892072,79
channel=0
6892792,67
6892793,55
6892801,51
6892815,48
6897645,67
6897668,55
6897670,53
6897672,62
6897674,59
6897678,43
6897692,50
6902050,79
6902093,71
6902105,62
6903972,78
6903988,63
6903990,72
6906138,75
6906157,69
6906164,66
6910218,74
6910238,55
6910239,71
6910247,67
6910264,59
6910312,62
6914925,91
6914927,74
6914937,67
6914954,83
6914960,71
6916604,90
6916615,75
6916619,72
6916621,81
6916627,69
6918777,75
6918810,87
6918828,78
6918841,81
6922256,86
6922270,79
6922272,77
6922275,74
6922282,83
6922299,71
6927302,89
6927324,79
6927333,77
6927335,83
6927339,71
6928645,87
6928666,79
6928669,84
6928696,75
6928702,72
6930583,86
6930603,77
6930611,80
6930630,74
6932878,79
6932880,75
6932889,84
6936549,78
6936600,72
6938774,78
6939042,80
6939059,74
6939092,71
6943877,79
6943892,71
6943901,67
6943902,65
6945661,79
6945693,71
6946015,72
6946018,75
6946059,67
6946061,63
6948747,72
6948762,63
6948769,60
6951120,72
6951140,63
6951146,60
6951497,72
6951508,60
6951516,66
6951522,57
6954718,63
6954723,56
6954756,60
6958020,55
6958020,59
6958020,67
6958024,43
6958028,62
6958028,71
6958032,65
channel=0
6963840,72
6963974,74
6963976,65
6963981,56
6963983,62
6963991,59
6964102,71
6964238,73
6964360,70
6964476,74
6964597,71
6964724,68
6964734,76
6964746,59
6964748,65
6964751,62
6964867,73
6964991,77
6965120,74
6965247,78
6965376,75
6965412,76
6965497,79
6965502,43
6965508,31
6965636,76
6965771,80
6965903,78
6966020,81
6966143,79
6966284,62
6966290,53
6966297,56
6966299,59
6966301,83
6966433,80
6966563,82
6966690,79
6966820,81
6966957,78
6967085,80
6967087,65
6967089,56
6967106,59
6967108,62
6967220,77
6967350,79
6967477,76
6967613,78
6967730,75
6967862,77
6967994,74
6968130,76
6968249,73
6968377,75
6968504,72
6968620,43
6968627,76
6968630,31
6968764,73
6968893,77
6969018,74
6969144,78
6969271,75
6969405,79
6969408,65
6969411,55
6969417,62
6969420,59
6969529,76
6969670,80
6969802,78
6969928,81
6970056,77
6970062,79
6970192,83
6970195,43
6970197,31
6970326,80
6970461,82
6970586,79
6970717,81
6970852,78
6970977,62
6970979,80
6970983,53
6970988,56
6970994,59
6971014,81
6971112,77
6971225,81
6971359,78
6971485,82
6971610,79
6971723,43
6971727,31
6971738,83
6971873,80
6971998,84
6972122,81
6972251,85
6972380,82
6972509,86
6972511,65
6972516,62
6972524,59
6972651,83
6972772,85
6972896,82
6973031,86
6973149,83
6973281,43
6973283,87
6973285,31
6973330,88
6973432,84
6973547,88
6973676,85
6973798,89
6973925,86
6974058,90
6974072,67
6974077,62
6974082,69
6974084,59
6974189,87
6974316,91
6974440,88
6974568,92
6974698,89
6974833,45
6974835,93
6974837,33
6974853,89
6974976,90
6975111,94
6975239,91
6975363,95
6975494,92
6975622,96
6975631,58
6975633,46
6975634,55
6975637,52
6975761,93
6975882,97
6976002,94
6976132,98
6976266,95
6976397,97
6976402,61
6976526,96
6976663,98
6976783,97
6976913,99
6977052,98
6977192,100
6977196,64
6977213,58
6977217,55
6977320,99
6977474,101
6977629,100
6977760,102
6977898,101
6978033,103
channel=0
6980570,77
6980581,65
6980586,41
6980588,68
6980592,29
6980599,72
6982070,53
6982074,56
6982076,60
6982782,75
6982787,63
6983496,74
6983501,62
6983510,41
6983513,71
6983515,65
6983518,29
6983521,68
6984929,53
6984936,59
6984943,56
6985602,72
6985610,60
6986289,48
6986300,36
6986303,43
6986305,79
6986308,67
6986311,75
6986318,72
6987687,63
6987689,55
6987697,60
6989035,39
6989038,27
6989041,59
6990490,51
6990493,60
6990501,55
6992079,80
6992090,43
6992093,31
6992097,68
6992099,74
6992108,72
6993577,62
6993580,60
6993587,56
6993600,53
6994249,79
6994254,67
6994994,47
6994999,77
6995002,35
6995004,67
6995009,65
6996517,62
6996527,59
6996530,53
6996532,55
6997710,71
6997713,59
6997971,36
6997974,24
6997977,75
6997979,63
6997987,67
6999385,60
6999390,51
6999392,55
6999395,48
7000751,39
7000754,62
7000756,59
7000765,27
7002186,63
7002194,51
7002200,60
7002210,55
7002898,72
7002909,60
7003721,41
7003723,79
7003726,29
7003729,67
7003735,75
7003742,72
7005209,63
7005221,60
7005224,56
7005228,53
7005914,75
7005920,63
7006721,44
7006725,32
7006751,71
7006753,68
7006756,59
7006759,63
7006761,65
7008259,63
7008271,53
7008274,56
7008281,59
7008964,74
7008980,62
7009747,72
7009757,63
7009759,60
7009762,43
7009765,31
7009768,67
7011332,63
7011334,55
7011360,60
7012059,67
7012066,55
7012794,39
7012800,27
7012823,51
7012827,63
7012841,55
7012845,60
7014354,63
7014356,51
7014370,60
7014391,55
7015088,60
7015091,48
7015872,49
7015874,56
7015877,41
7015880,29
7017384,80
7017389,65
7017392,68
7017396,73
7017399,61
7017401,77
7017404,53
7017407,56
7018915,79
7018918,67
7018921,43
7018923,65
7018926,31
7018928,72
7018931,74
7020411,67
7020422,53
7020425,55
7020427,43
7020430,59
7020433,62
7020435,50
7022187,67
7022195,55
7022200,51
7022203,63
7022212,36
7022215,60
7022218,43
7023942,84
7023945,72
7023949,60
7025825,72
7025833,63
7025835,48
7025846,55
7027380,55
7027824,55
7028226,55
7028605,55
7028617,91
7028638,79
7029004,90
7029015,78
7029020,55
7029374,87
7029398,55
7029400,75
7029810,86
7029817,74
7029820,55
7030224,55
7030652,55
7031119,55
7031606,55
7031608,79
7031610,67
7032009,78
7032023,66
7032025,55
7032356,75
7032364,63
7032375,55
7032807,74
7032828,55
7032851,62
7033229,55
7033611,55
7034042,55
7034475,55
7034965,55
7035481,55
7036004,55
7036126,63
7036239,62
7036321,59
7036386,62
7036489,70
7036587,68
7036589,59
7036605,58
7036615,44
7037351,56
7037756,75
7037770,63
7038125,82
7038144,70
7038513,80
7038515,68
7038885,75
7038894,63
7039337,71
7039345,59
7039781,70
7039821,56
7040325,68
7040333,51
7041042,36
7041087,67
7041096,63
7041125,62
7041942,43
7042398,48
7042929,51
7043357,48
7043751,43
7044198,36
7044720,43
7045286,48
7046006,47
7046018,32
7046074,39
7046942,44
7047446,39
7048043,46
7048575,39
7049130,32
7049933,47
7053546,51
7053548,55
7053554,36
7053560,43
7056189,48
7057839,56
7057840,48
7057859,53
7057864,44
7057878,41
7057881,36
7059525,48
7059537,36
7059545,44
7059565,41
7060852,51
7061070,50
7061088,47
7061099,43
7061103,41
7061105,36
7062840,47
7062849,44
7062865,41
7062871,36
7064205,48
7064483,55
7064490,51
7064501,43
7064507,36
7064510,39
7066095,48
7066124,36
7066126,43
7066128,39
7067439,31
7067617,36
7067621,24
7069087,55
7069104,48
7069106,51
7069118,39
7069121,43
7070352,51
7070551,56
7070559,53
7070561,50
7070569,35
7070571,47
7070575,44
7070589,41
7072022,50
7072030,47
7072041,44
7072056,38
7072075,35
7072100,41
7073163,50
7073430,47
7073448,44
7073458,38
7074825,44
7074828,29
7074838,38
7075983,50
7076183,55
7076190,24
7076192,51
7076194,36
7077523,51
7077528,43
7077532,48
7077536,36
7078920,56
7078922,43
7078928,31
7078930,53
7080272,43
7080275,50
7080280,47
7081441,55
7081638,35
7081640,23
7081647,53
7081649,56
7082948,50
7082953,43
7082956,41
7084125,47
7084334,55
7084337,36
7084339,48
7084343,24
7084345,51
7085612,55
7085619,43
7085623,51
7085627,48
7086836,36
7086845,24
7086847,57
7086853,54
7086855,50
7086857,48
7087961,54
7087968,42
7087972,50
7087976,48
7089206,59
7089208,36
7089217,24
7089219,47
7089221,53
7089222,50
7090385,50
7090387,41
7090390,44
7090392,47
7091428,36
7091433,24
7091437,60
7091439,51
7091441,48
7091443,55
7091745,78
7091976,79
7091978,75
7091980,55
7091982,67
7091984,63
7091986,72
7091988,60
channel=0
7093636,41
7093637,29
7093645,56
7093650,48
7093652,51
7094377,80
7094379,63
7094385,68
7094387,53
7094389,60
7094391,56
7094393,75
7094395,72
7095296,75
7095301,63
7095305,71
7095308,51
7095310,68
7095677,50
7095680,74
7095683,62
7096328,29
7096331,41
7096351,71
7096354,59
7096358,68
7096361,63
7096952,53
7096963,56
7096981,59
7096983,58
7097280,53
7097282,62
7097284,56
7097286,59
7097527,59
7097532,63
7097534,53
7097536,56
7097745,71
7097746,68
7097757,65
7097760,62
7097780,56
7097961,73
7097963,68
7097966,65
7097972,59
7098015,56
7098172,74
7098177,65
7098182,63
7098197,68
7098383,75
7098386,68
7098389,65
7098399,62
7098567,76
7098578,65
7098580,59
7098586,68
7098793,77
7098795,65
7098798,68
7098801,56
7099054,53
7099073,78
7099415,50
7099432,79
7100206,41
7100207,29
7100234,75
7100236,67
7100239,72
7100753,60
7100755,53
7101070,79
7101072,72
7101074,67
7101076,63
7101078,75
7101082,60
7101089,56
7101687,60
7101689,53
7101698,56
7101911,56
7101933,63
7101938,60
7102134,60
7102136,53
7102141,56
7102313,60
7102319,63
7102553,53
7102555,75
7102558,68
7102563,72
7102579,60
7102587,56
7102827,63
7103100,60
7103108,56
7103114,53
7103508,29
7103603,71
7103605,68
7103608,59
7103618,65
7103620,62
7104025,59
7104033,53
7104048,56
7104236,62
7104241,56
7104243,59
7104406,68
7104408,65
7104412,59
7104417,56
7104443,53
7104608,59
7104610,56
7104613,53
7104819,56
7104821,59
7104824,62
7105121,56
7105139,74
7105141,59
7105144,53
7105152,65
7105154,71
7105187,68
7105429,62
7105442,56
7105771,59
7105774,56
7105776,53
7106251,43
7106253,36
7106342,74
7106352,63
7106357,70
7106370,67
7106728,48
7106732,55
7106951,60
7106955,55
7106974,51
7107159,55
7107168,63
7107170,62
7107173,70
7107175,67
7107178,51
7107381,51
7107404,60
7107604,51
7107609,62
7107614,55
7107840,63
7107842,51
7107845,70
7107851,67
7107861,60
7108102,62
7108105,51
7108116,55
7108408,60
7108411,51
7108415,55
7108804,36
7108810,43
7108887,72
7108906,67
7108909,60
7108911,63
7109235,48
7109239,55
7109427,60
7109451,55
7109453,51
7109617,67
7109619,63
7109628,55
7109633,62
7109643,51
7109821,51
7109827,60
7110043,51
7110045,62
7110048,55
7110273,51
7110277,60
7110280,67
7110283,63
7110530,62
7110534,51
7110537,55
7110665,67
7110668,63
7110834,60
7110846,55
7110854,51
7111077,32
7111227,41
7111232,29
7111350,79
7111359,67
7111362,75
7111380,72
7111667,60
7111700,53
7111873,63
7111882,67
7111893,72
7111900,56
7111903,60
7112083,60
7112086,56
7112105,53
7112107,67
7112110,72
7112340,63
7112349,56
7112391,60
7112492,75
7112501,67
7112514,72
7112671,60
7112680,56
7112682,53
7113103,41
7113105,29
7113140,71
7113159,68
7113179,65
7113201,62
7113522,56
7113524,59
7113526,68
7113528,65
7113532,53
7113729,63
7113763,56
7113766,59
7113768,53
7113771,65
7113785,68
7113978,56
7113984,59
7113986,53
7113993,68
7113998,65
7114255,63
7114260,53
7114265,56
7114267,59
7114420,74
7114429,65
7114443,68
7114634,59
7114637,56
7114651,53
7115356,36
7115370,24
7115449,74
7115477,70
7115479,63
7115482,67
7115888,48
7115893,63
7115895,67
7115897,55
7116137,63
7116141,70
7116146,67
7116148,51
7116165,62
7116347,55
7116374,51
7116382,63
7116385,70
7116391,67
7116591,62
7116594,55
7116611,63
7116614,70
7116616,67
7116634,51
7116879,51
7116883,63
7116888,55
7116893,70
7116900,67
7117349,63
7117352,67
7117355,36
7117360,72
7117819,55
7117842,63
7117844,48
7117847,67
7118098,51
7118101,60
7118114,67
7118123,63
7118401,55
7118407,63
7118413,48
7118415,67
7118733,60
7118736,63
7118740,67
7118742,51
7119095,63
7119097,67
7119099,55
7119116,48
7119580,41
7119587,29
7119669,79
7119684,68
7119688,75
7120080,53
7120083,60
7120098,68
7120101,72
7120359,72
7120361,65
7120371,68
7120373,60
7120381,56
7120616,68
7120618,56
7120622,60
7120624,72
7120626,53
7120628,75
7120907,68
7120909,72
7120919,65
7120921,56
7120923,60
7121117,75
7121131,68
7121135,72
7121333,60
7121344,53
7121347,56
7121769,41
7121777,29
7121796,71
7121804,65
7121812,68
7122220,68
7122224,59
7122231,65
7122233,53
7122485,68
7122487,65
7122489,62
7122507,56
7122509,59
7122744,59
7122747,63
7122749,56
7122753,68
7122759,65
7123040,68
7123049,65
7123053,62
7123073,56
7123365,68
7123368,59
7123370,65
7123373,56
7123537,74
7123551,68
7123740,53
7124167,36
7124175,43
7124226,74
7124242,70
7124245,63
7124248,67
7124698,58
7124713,48
7124715,70
7124717,67
7124720,63
7124991,62
7124993,58
7125011,70
7125013,55
7125015,63
7125017,67
7125270,63
7125274,58
7125279,70
7125281,62
7125294,67
7125296,55
7125598,58
7125602,63
7125605,67
7125608,48
7125610,70
7125966,70
7125977,63
7125980,62
7125983,67
7125987,58
7125996,55
7126403,55
7126409,72
7126416,63
7126418,67
7126450,48
7126856,67
7126858,63
7126862,60
7127162,67
7127164,55
7127169,63
7127456,51
7127473,63
7127477,67
7127784,48
7127794,67
7127800,63
7128153,67
7128155,63
7128157,51
channel=0
7128689,79
7128704,67
7128706,51
7128717,72
7128739,41
7129282,48
7129670,51
7130179,56
7130480,75
7130849,80
7130877,60
7131215,79
7131907,43
7131936,71
7131942,53
7132857,55
7134079,59
7134704,74
7134714,65
7135601,72
7135625,63
7135633,55
7137469,43
7138731,79
7138788,50
7139389,78
7139413,51
7139983,75
7140021,54
7140693,55
7140701,74
7141478,72
7141480,57
7143126,55
7143130,71
7143135,59
7143156,67
7145407,67
7145417,63
7145449,60
7145467,57
7148580,62
7148582,67
7148608,55
7148611,59
7151357,43
7151750,42
7152156,39
7152789,38
7155035,36
7155918,35
7159710,39
7160311,38
7161559,35
7161567,32
7163594,44
7164184,47
7164678,51
7165211,56
7165807,59
7166541,36
7166586,55
7166590,60
7166592,51
7167390,43
7168126,55
7168151,51
7168769,55
7168778,51
7169269,51
7169274,55
7169742,51
7169744,55
7170173,48
7170724,51
7170740,55
7171181,51
7171215,55
7171635,51
7171640,55
7172149,51
7172158,55
7172694,55
7172702,51
7173308,48
7173867,79
7173913,51
7173925,55
7174369,78
7174371,51
7174376,55
7174847,75
7174850,51
7174853,55
7175365,48
7175387,74
7175946,51
7175963,55
7176449,51
7176459,55
7176958,51
7176963,55
7177452,75
7177455,51
7177460,55
7177953,74
7177963,51
7177979,55
7178480,44
7178500,71
7179195,56
7179199,59
7179678,59
7179682,56
7180129,53
7180694,59
7180723,56
7181154,59
7181172,56
7181584,51
7182055,59
7182073,56
7182536,59
7182541,56
7183029,50
7183521,59
7183538,56
7184034,56
7184039,59
7184615,48
7185275,51
7185277,55
7185281,79
7185778,78
7185781,55
7185804,51
7186231,75
7186241,55
7186274,51
7186712,48
7186730,74
7187260,51
7187262,55
7187695,51
7187713,55
7188201,48
7188697,55
7188706,51
7188708,75
7189195,74
7189211,55
7189213,51
7189668,44
7189724,71
7190253,59
7190255,56
7190705,59
7190709,56
7191176,53
7191676,56
7191679,59
7192102,59
7192111,56
7192533,55
7193033,56
7193037,59
7193474,56
7193491,59
7194034,53
7194555,59
7194573,56
7195140,56
7195142,59
7195721,55
7196306,72
7196314,63
7196326,60
7196834,79
7196844,60
7196850,63
7197321,51
7197332,78
7197830,63
7197833,60
7197835,75
7198395,63
7198398,74
7198409,60
7198940,55
7199477,63
7199500,60
7200044,63
7200059,60
7201354,53
7202616,63
7202624,72
7202667,60
7204101,74
7204115,63
7204181,60
7205599,75
7205625,51
7205661,68
7205666,71
7207312,63
7207326,59
7208623,59
7208642,63
7209885,58
7211210,59
7211245,63
7212487,63
7212501,59
7213855,56
7215099,63
7215135,59
7216304,63
7216327,59
7217583,55
7218887,63
7218910,59
7220212,68
7220244,63
7220249,59
7221564,68
7221775,71
7221784,53
7221913,80
7223287,63
7223380,59
7224809,63
7224885,59
7226144,50
7227698,62
7227709,59
7229399,62
7229433,59
7231130,55
7231141,43
7233065,60
7233071,72
7234582,79
7234588,67
7236078,78
7236084,66
7237579,75
7237635,63
7239597,74
7239640,62
7243185,48
7243194,36
7243227,24
7249854,75
7249884,63
7252894,74
7252978,62
7255832,44
7255857,32
7255886,71
7255910,59
7255935,63
7257628,56
7257637,51
7258420,53
7258425,59
7259078,63
7259096,56
7259620,65
7259663,59
7260167,63
7260199,68
7260716,65
7260739,71
7261313,68
7261318,75
7261907,77
7261922,71
7262591,75
7262632,80
7263391,77
7263413,83
7264390,80
7264406,87
7265858,83
7265956,89
7268281,79
7268301,43
7268311,31
7268971,75
7269399,78
7269789,74
7270228,77
7270622,73
7271017,76
7271400,72
7271830,75
7272214,71
7272597,74
7273002,70
7273405,43
7273408,73
7273413,31
7273808,71
7274216,74
7274592,72
7274944,75
7275309,73
7275690,76
7275709,31
7275715,43
7276054,74
7276473,77
7276881,75
7277278,78
7277645,76
7278010,79
7278412,77
7278791,80
7279162,78
7279531,81
7279911,79
7280307,43
7280320,31
7280324,85
7280726,82
7281092,84
7281416,81
7281792,83
7282167,80
7282534,82
7282551,43
7282558,31
7282923,79
7283319,81
7283655,78
7284029,80
7284389,77
7284734,79
7285118,75
7285502,78
7285854,74
7286209,77
7286552,75
7286940,43
7286946,79
7286951,31
7287321,75
7287688,80
7288063,76
7288397,81
7288736,78
7289114,82
7289119,43
7289130,31
7289504,79
7289882,81
7290225,78
7290584,80
7290931,77
7291293,79
7291623,76
7292031,78
7292392,75
7292765,77
7293106,74
7293493,78
7293496,43
7293500,31
7293873,75
7294258,79
7294589,76
7294971,80
7295327,77
7295709,81
7295743,43
7295762,31
7296107,78
7296489,82
7296820,79
7297182,83
7297550,80
7297918,84
7297929,45
7297933,33
7298294,81
7298685,83
7299026,80
7299386,82
7299766,79
7300095,81
7300460,78
7300833,80
7301187,77
7301560,79
7301893,75
7302262,64
7302272,78
7302276,55
7302285,58
7302289,61
7302665,76
7303029,79
7303375,77
7303761,80
7304115,78
7304472,81
7304481,45
7304492,33
7304872,79
7305221,82
7305585,80
7305915,83
7306227,81
7306612,67
7306618,84
7306627,57
7306634,61
7306641,64
7307011,82
7307380,85
7307732,81
7307736,83
7308061,86
7308423,82
7308761,33
7308765,45
7308782,87
7309143,84
7309492,88
7309812,85
7310167,89
7310486,86
7310845,67
7310849,90
7310853,58
7310864,61
7310869,64
7311232,87
7311619,91
7311949,88
7312294,92
7312604,89
7312960,93
7312988,33
7312993,45
7313360,90
7313762,94
7314103,91
7314475,95
7314817,92
7315231,61
7315236,70
7315239,96
7315244,64
7315249,67
7315676,93
7316074,97
7316492,94
7316900,98
7317311,95
7317757,99
7318220,96
7318647,100
7319100,97
7319606,105
7320079,96
7320544,100
7321026,97
7321538,105
7322046,96
7322600,100
7323167,97
7323797,105
channel=0
7326707,81
7326713,45
7326730,57
7326746,69
7330181,79
7330189,67
7330211,55
7330225,43
7331290,66
7331296,78
7331333,54
7331352,42
7332146,51
7332166,75
7332176,63
7332186,39
7332905,74
7332917,62
7332929,50
7332934,38
7333551,36
7333557,48
7333571,72
7333575,60
7334111,70
7334115,58
7334120,46
7334129,34
7334550,69
7334560,57
7334574,45
7334578,33
7334991,68
7334998,56
7335003,44
7335015,32
7335419,43
7335424,67
7335430,31
7335435,55
7335830,42
7335845,66
7335850,54
7335856,30
7336224,65
7336231,29
7336238,53
7336244,41
7336652,39
7336684,63
7336690,27
7336697,51
7337082,62
7337095,50
7337105,38
7337110,26
7337556,48
7337562,60
7337571,36
7337576,24
7338135,58
7338142,46
7338147,34
7338170,22
7338841,44
7338846,32
7338851,56
7339768,43
7339776,55
7339786,31
channel=0
7350053,55
7351809,59
7353097,56
7354087,59
7354805,55
7355389,59
7355847,56
7356403,59
7356813,55
7357240,59
7357585,56
7357925,59
7358207,55
7358498,59
7358718,56
7358967,59
7359203,55
7359398,59
7359642,56
7359823,59
7360037,55
7360182,59
7360403,56
7360555,59
7360755,55
7360896,59
7361118,56
7361242,59
7361474,55
7361643,59
7361878,56
7362128,59
7362312,55
7362589,56
7362825,59
7362978,55
7363175,56
7363344,59
7363508,55
7363546,56
7363751,59
7363899,56
7363905,55
7364073,59
7364249,56
7364321,55
7364402,59
7364571,53
7364580,56
7364678,55
7364736,59
7364872,53
7364942,56
7365036,55
7365067,59
7365208,53
7365255,56
7365358,55
7365385,59
7365524,53
7365565,56
7365699,55
7365703,59
7365839,56
7365894,53
7365978,59
7366045,55
7366096,56
7366242,53
7366245,59
7366404,55
7366423,56
7366569,59
7366588,53
7366756,55
7366758,56
7366925,53
7366931,59
7367059,56
7367092,55
7367228,59
7367269,53
7367375,56
7367435,55
7367540,59
7367605,53
7367701,56
7367772,55
7367891,59
7367938,53
7367991,56
7368099,55
7368154,59
7368278,53
7368344,56
7368451,55
7368624,53
7368642,59
7368705,56
7368767,55
7368901,59
7368984,53
7369037,56
7369142,55
7369325,56
7369338,53
7369463,55
7369468,59
7369567,56
7369670,53
7369703,59
7369815,55
7369874,56
7370017,53
7370035,59
7370155,56
7370184,55
7370295,59
7370378,53
7370497,56
7370528,55
7370705,59
7370708,53
7370856,55
7370858,56
7370954,59
7371021,53
7371147,56
7371169,55
7371322,59
7371351,53
7371430,56
7371486,55
7371559,59
7371650,53
7372101,51
7372154,56
7372158,55
7372406,60
7372467,51
7372531,56
7372656,55
7372698,60
7372838,51
7372842,56
7372949,60
7372992,55
7373138,56
7373188,51
7373262,60
7373335,55
7373406,56
7373524,51
7373536,60
7373684,56
7373689,55
7373822,60
7373860,51
7373995,56
7374014,55
7374229,51
7374302,56
7374369,55
7374477,60
7374592,51
7374645,56
7374733,55
7374755,60
7374926,56
7374953,51
7375090,60
7375104,55
7375258,56
7375333,51
7375433,60
7375511,55
7375584,56
7375692,51
7375702,60
7375861,56
7375879,55
7376033,51
7376039,60
7376226,55
7376228,56
7376400,51
7376545,56
7376611,55
7376710,60
7376754,51
7376908,56
7376936,55
7377081,60
7377143,51
7377219,56
7377301,55
7377413,60
7377529,51
7377539,56
7377952,50
7378052,59
7378216,62
7378339,53
7378383,59
7378524,62
7378575,56
7378705,59
7378782,50
7378822,62
7378863,53
7378953,56
7378997,59
7379130,62
7379174,50
7379222,53
7379292,59
7379324,56
7379414,62
7379508,50
7379536,53
7379558,59
7379688,56
7379707,62
7379866,53
7379898,59
7379990,56
7380045,62
7380141,59
7380196,53
7380274,62
7380332,50
7380445,59
7380477,56
7380575,62
7380695,53
7380778,59
7380837,56
7380871,62
7381047,53
7381105,59
7381215,56
7381245,62
7381349,50
7381394,59
7381549,56
7381564,62
7381734,59
7381816,53
7381890,62
7381965,56
7382054,59
7382177,62
7382179,50
7382335,59
7382365,56
7382484,62
7382566,53
7382652,59
7382737,56
7382804,62
7382888,53
7382966,59
7383073,62
7383091,56
7383164,50
7383438,53
7383492,56
7383754,53
7384063,57
7384112,48
7384168,63
7384384,60
7384478,63
7384540,54
7384750,57
7384768,63
7384892,54
7384950,60
7385071,63
7385084,51
7385235,54
7385253,60
7385361,63
7385389,51
7385550,60
7385607,48
7385618,54
7385669,63
7385752,51
7385864,60
7385897,54
7385980,63
7386095,51
7386161,57
7386316,63
7386337,54
7386363,66
7386523,51
7386626,63
7386637,66
7386696,48
7386785,60
7386846,63
7386863,51
7387007,54
7387046,60
7387133,63
7387201,57
7387379,59
7387381,54
7387544,51
7387569,63
7387731,48
7387770,60
7387874,51
7387914,63
7388016,54
7388149,60
7388202,57
7388218,63
7388237,66
7388390,54
7388393,60
7388522,51
7388524,63
7388526,66
